business_id,name,longitude,latitude,name_pinyin,geometry
7401177,上海体育场地铁站,121.43883353050364,31.187437187282043,shànghǎitǐyùcháng,POINT (121.4388335305036 31.18743718728204)
7401222,鲁班路地铁站,121.47148720437492,31.200863577342982,lǔbānlù,POINT (121.4714872043749 31.20086357734298)
7401336,世纪公园地铁站,121.54673567964349,31.211574479783014,shìjìgōngyuán,POINT (121.5467356796435 31.21157447978301)
7401382,延安西路地铁站,121.41250635657097,31.211869628949664,yánānxīlù,POINT (121.412506356571 31.21186962894966)
7401517,蓝村路地铁站,121.5236683801339,31.21470842033038,láncūnlù,POINT (121.5236683801339 31.21470842033038)
7401537,常熟路地铁站,121.44641259215433,31.215305184841426,chángshúlù,POINT (121.4464125921543 31.21530518484143)
7401558,威宁路地铁站,121.38236561483222,31.2169173940329,wēinínglù,POINT (121.3823656148322 31.2169173940329)
7401580,北新泾地铁站,121.36938891228505,31.218698073416878,běixīnjīng,POINT (121.369388912285 31.21869807341688)
7401602,陕西南路地铁站,121.45542616816726,31.219023421820626,shǎnxīnánlù,POINT (121.4554261681673 31.21902342182063)
7401732,淞虹路地铁站,121.35439248246676,31.220177533669172,sōnghónglù,POINT (121.3543924824668 31.22017753366917)
7401755,江苏路地铁站,121.42672225145583,31.221299039660067,jiāngsūlù,POINT (121.4267222514558 31.22129903966007)
7401772,上海科技馆地铁站,121.53870354330246,31.222052332957432,shànghǎikējìguǎn,POINT (121.5387035433025 31.22205233295743)
7401793,浦电路地铁站,121.52767037759816,31.224814174313014,pǔdiànlù,POINT (121.5276703775982 31.22481417431301)
7401909,南京西路地铁站,121.45513426726201,31.231543868104772,nánjīngxīlù,POINT (121.455134267262 31.23154386810477)
7401982,金沙江路地铁站,121.40837152648976,31.23455661091613,jīnshājiānglù,POINT (121.4083715264898 31.23455661091613)
7402061,东昌路地铁站,121.51062229178895,31.235662026687564,dōngchānglù,POINT (121.5106222917889 31.23566202668756)
7402085,新闸路地铁站,121.46345810928896,31.24042338603929,xīnzhálù,POINT (121.463458109289 31.24042338603929)
7402172,汉中路地铁站,121.45443125094766,31.243699662269968,hànzhōnglù,POINT (121.4544312509477 31.24369966226997)
7402316,曲阜路地铁站,121.46746037426499,31.244332155997775,qūfùlù,POINT (121.467460374265 31.24433215599777)
7402342,镇坪路地铁站,121.42535785508782,31.248164966182717,zhènpínglù,POINT (121.4253578550878 31.24816496618272)
7402395,莲花路地铁站,121.39737727027487,31.132215493022567,liánhuālù,POINT (121.3973772702749 31.13221549302257)
7402591,中兴路地铁站,121.46445995804376,31.255119408930987,zhōngxīnglù,POINT (121.4644599580438 31.25511940893099)
